num_robots,t,elapsed,state,objects,target,coverage
3,7.17,0.89,exploring,0,5,3.29
3,8.17,1.89,exploring,0,5,3.29
3,9.17,2.89,exploring,0,5,3.29
3,10.17,3.89,exploring,0,5,3.29
3,11.18,4.90,exploring,0,5,3.29
3,12.17,5.89,exploring,0,5,3.29
3,13.18,6.89,exploring,0,5,3.29
3,14.17,7.89,exploring,0,5,3.29
3,15.17,8.89,exploring,0,5,3.29
3,16.17,9.89,exploring,0,5,3.29
3,17.17,10.89,exploring,0,5,3.29
3,18.17,11.89,exploring,0,5,3.29
3,19.17,12.89,exploring,0,5,3.29
3,20.17,13.89,exploring,0,5,3.29
3,21.17,14.89,exploring,0,5,11.92
3,22.17,15.89,exploring,0,5,11.92
3,23.17,16.89,exploring,0,5,11.92
3,24.17,17.89,exploring,0,5,11.92
3,25.17,18.89,exploring,0,5,11.92
3,26.17,19.89,exploring,0,5,18.86
3,27.17,20.89,exploring,0,5,18.86
3,28.17,21.89,exploring,0,5,18.86
3,29.17,22.89,exploring,1,5,18.86
3,30.17,23.89,exploring,1,5,18.86
3,31.17,24.89,exploring,1,5,23.25
3,32.17,25.89,exploring,1,5,23.25
3,33.17,26.89,exploring,1,5,23.25
3,34.17,27.89,exploring,1,5,23.25
3,35.17,28.89,exploring,1,5,23.25
3,36.17,29.89,exploring,1,5,23.25
3,37.17,30.89,exploring,1,5,23.25
3,38.17,31.89,exploring,2,5,23.25
3,39.17,32.89,exploring,2,5,23.25
3,40.17,33.89,exploring,2,5,23.25
3,41.17,34.89,exploring,2,5,41.95
3,42.17,35.89,exploring,2,5,41.95
3,43.17,36.89,exploring,2,5,41.95
3,44.17,37.89,exploring,2,5,41.95
3,45.17,38.89,exploring,2,5,41.95
3,46.17,39.89,exploring,2,5,41.95
3,47.17,40.89,exploring,2,5,41.95
3,48.17,41.89,exploring,2,5,41.95
3,49.17,42.89,exploring,2,5,41.95
3,50.17,43.89,exploring,2,5,41.95
3,51.17,44.89,exploring,2,5,43.87
3,52.17,45.89,exploring,2,5,43.87
3,53.17,46.89,exploring,2,5,43.87
3,54.17,47.89,exploring,2,5,43.87
3,55.17,48.89,exploring,2,5,43.87
