num_robots,t,elapsed,state,objects,target,coverage
3,112.14,105.95,exploring,4,5,81.06
3,113.14,106.95,exploring,4,5,81.06
3,114.14,107.95,exploring,4,5,81.06
3,115.14,108.95,exploring,4,5,81.06
3,116.14,109.95,exploring,4,5,81.06
3,117.14,110.95,exploring,4,5,81.06
3,118.14,111.95,exploring,4,5,81.06
3,119.14,112.95,exploring,4,5,81.06
3,120.14,113.95,exploring,4,5,81.06
3,121.14,114.95,exploring,4,5,81.06
3,122.14,115.95,exploring,4,5,81.06
3,123.14,116.95,exploring,4,5,81.06
3,124.14,117.95,exploring,4,5,81.06
3,125.14,118.95,exploring,4,5,81.06
3,126.14,119.95,exploring,4,5,81.80
3,127.14,120.95,exploring,4,5,81.80
3,128.14,121.95,exploring,4,5,81.80
3,129.14,122.95,exploring,4,5,81.80
3,130.14,123.95,exploring,4,5,81.80
3,131.14,124.95,exploring,4,5,81.80
3,132.14,125.95,exploring,4,5,81.80
3,133.14,126.95,exploring,4,5,81.80
3,134.14,127.95,exploring,4,5,81.80
3,135.14,128.95,exploring,4,5,81.80
3,136.14,129.95,exploring,4,5,81.80
3,137.14,130.95,exploring,4,5,81.80
3,138.14,131.95,exploring,4,5,81.80
3,139.14,132.95,exploring,4,5,81.80
3,140.14,133.95,exploring,4,5,81.80
3,141.14,134.95,exploring,4,5,81.80
3,142.14,135.95,exploring,4,5,81.80
3,143.14,136.95,exploring,4,5,81.80
3,144.14,137.95,exploring,4,5,81.80
3,145.14,138.95,exploring,4,5,81.80
3,146.14,139.95,exploring,4,5,81.80
3,147.14,140.95,exploring,4,5,81.80
3,148.14,141.95,exploring,4,5,81.80
3,149.14,142.95,exploring,4,5,81.80
3,150.14,143.95,exploring,4,5,81.80
3,151.14,144.95,exploring,4,5,82.06
3,152.14,145.95,exploring,4,5,82.06
3,153.14,146.95,exploring,4,5,82.06
3,154.14,147.95,exploring,4,5,82.06
3,155.14,148.95,exploring,4,5,82.06
3,156.14,149.95,exploring,4,5,82.06
3,157.14,150.95,exploring,4,5,82.06
3,158.14,151.95,exploring,4,5,82.06
3,159.14,152.95,exploring,4,5,82.06
3,160.14,153.95,exploring,4,5,82.06
3,161.14,154.95,exploring,4,5,82.06
3,162.14,155.95,exploring,4,5,82.06
3,163.14,156.95,exploring,4,5,82.06
3,164.14,157.95,exploring,4,5,82.06
3,165.14,158.95,exploring,4,5,82.06
3,166.14,159.95,exploring,4,5,83.58
3,167.14,160.95,exploring,4,5,83.58
3,168.14,161.95,exploring,4,5,83.58
3,169.14,162.95,exploring,4,5,83.58
3,170.14,163.95,exploring,4,5,83.58
3,171.14,164.95,exploring,4,5,84.18
3,172.14,165.95,exploring,4,5,84.18
3,173.14,166.95,exploring,4,5,84.18
3,174.14,167.95,exploring,4,5,84.18
3,175.14,168.95,exploring,4,5,84.18
3,176.14,169.95,exploring,4,5,85.42
3,177.14,170.95,exploring,4,5,85.42
3,178.14,171.95,exploring,4,5,85.42
3,179.14,172.95,exploring,4,5,85.42
3,180.14,173.95,exploring,4,5,85.42
3,181.14,174.95,exploring,4,5,85.76
3,182.14,175.95,exploring,4,5,85.76
3,183.14,176.95,exploring,4,5,85.76
3,184.14,177.95,exploring,4,5,85.76
3,185.14,178.95,exploring,4,5,85.76
3,186.14,179.95,exploring,4,5,85.76
3,187.14,180.95,exploring,4,5,85.76
3,188.14,181.95,exploring,4,5,85.76
3,189.14,182.95,exploring,4,5,85.76
3,190.14,183.95,exploring,4,5,85.76
3,191.14,184.95,exploring,4,5,85.76
3,192.14,185.95,exploring,4,5,85.76
3,193.14,186.95,exploring,4,5,85.76
3,194.14,187.95,exploring,4,5,85.76
3,195.14,188.95,returning,5,5,85.76
3,196.14,189.95,returning,5,5,86.24
3,197.14,190.95,returning,5,5,86.24
3,198.14,191.95,returning,5,5,86.24
3,199.14,192.95,returning,5,5,86.24
3,200.14,193.95,returning,5,5,86.24
3,201.14,194.95,returning,5,5,86.62
3,202.14,195.95,returning,5,5,86.62
3,203.14,196.95,returning,5,5,86.62
3,204.14,197.95,returning,5,5,86.62
3,205.14,198.95,returning,5,5,86.62
3,206.14,199.95,returning,5,5,86.62
3,207.14,200.95,returning,5,5,86.62
3,208.14,201.95,returning,5,5,86.62
3,209.14,202.95,returning,5,5,86.62
3,210.14,203.95,returning,5,5,86.62
3,211.14,204.95,returning,5,5,86.62
3,212.14,205.95,returning,5,5,86.62
3,213.14,206.95,returning,5,5,86.62
3,214.14,207.95,returning,5,5,86.62
3,215.14,208.95,returning,5,5,86.62
3,216.14,209.95,returning,5,5,86.62
3,217.14,210.95,returning,5,5,86.62
3,218.14,211.95,returning,5,5,86.62
3,219.14,212.95,returning,5,5,86.62
3,220.14,213.95,returning,5,5,86.62
3,221.14,214.95,returning,5,5,86.62
3,222.14,215.95,returning,5,5,86.62
3,223.14,216.95,returning,5,5,86.62
3,224.14,217.95,returning,5,5,86.62
3,225.14,218.95,returning,5,5,86.62
3,226.14,219.95,returning,5,5,86.62
3,227.14,220.95,returning,5,5,86.62
3,228.14,221.95,returning,5,5,86.62
3,229.14,222.95,returning,5,5,86.62
3,230.14,223.95,returning,5,5,86.62
3,231.14,224.95,returning,5,5,86.85
3,232.14,225.95,returning,5,5,86.85
3,233.14,226.95,returning,5,5,86.85
3,234.14,227.95,returning,5,5,86.85
3,235.14,228.95,returning,5,5,86.85
3,236.14,229.95,returning,5,5,86.85
3,237.14,230.95,returning,5,5,86.85
3,238.14,231.95,returning,5,5,86.85
3,239.14,232.95,returning,5,5,86.85
3,240.14,233.95,returning,5,5,86.85
3,241.14,234.95,returning,5,5,86.85
3,242.14,235.95,returning,5,5,86.85
3,243.14,236.95,returning,5,5,86.85
3,244.14,237.95,returning,5,5,86.85
3,245.14,238.95,returning,5,5,86.85
3,246.14,239.95,returning,5,5,87.15
3,247.14,240.95,returning,5,5,87.15
3,248.14,241.95,returning,5,5,87.15
3,249.14,242.95,returning,5,5,87.15
3,250.14,243.95,returning,5,5,87.15
3,251.14,244.95,returning,5,5,87.15
3,252.14,245.95,returning,5,5,87.15
3,253.14,246.95,returning,5,5,87.15
3,254.14,247.95,returning,5,5,87.15
3,255.14,248.95,returning,5,5,87.15
3,256.14,249.95,returning,5,5,87.15
3,257.14,250.95,returning,5,5,87.15
3,258.14,251.95,returning,5,5,87.15
3,259.14,252.95,returning,5,5,87.15
3,260.14,253.95,returning,5,5,87.15
3,261.14,254.95,returning,5,5,87.15
3,262.14,255.95,returning,5,5,87.15
3,263.14,256.95,returning,5,5,87.15
3,264.14,257.95,returning,5,5,87.15
3,265.14,258.95,returning,5,5,87.15
3,266.14,259.95,returning,5,5,88.13
3,267.14,260.95,returning,5,5,88.13
3,268.14,261.95,returning,5,5,88.13
3,269.14,262.95,returning,5,5,88.13
3,270.14,263.95,returning,5,5,88.13
3,271.14,264.95,returning,5,5,88.13
3,272.14,265.95,returning,5,5,88.13
3,273.14,266.95,returning,5,5,88.13
3,274.14,267.95,returning,5,5,88.13
3,275.14,268.95,returning,5,5,88.13
3,276.14,269.95,returning,5,5,88.13
3,277.14,270.95,returning,5,5,88.13
3,278.14,271.95,returning,5,5,88.13
3,279.14,272.95,returning,5,5,88.13
3,280.14,273.95,returning,5,5,88.13
3,281.14,274.95,returning,5,5,88.13
3,282.14,275.95,returning,5,5,88.13
3,283.14,276.95,returning,5,5,88.13
3,284.14,277.95,returning,5,5,88.13
3,285.14,278.95,returning,5,5,88.13
3,286.14,279.95,returning,5,5,88.13
3,287.14,280.95,returning,5,5,88.13
3,288.14,281.95,returning,5,5,88.13
3,289.14,282.95,returning,5,5,88.13
3,290.14,283.95,returning,5,5,88.13
3,291.14,284.95,returning,5,5,88.13
3,292.14,285.95,returning,5,5,88.13
3,293.14,286.95,returning,5,5,88.13
3,294.14,287.95,returning,5,5,88.13
3,295.14,288.95,returning,5,5,88.13
3,296.14,289.95,returning,5,5,88.13
3,297.14,290.95,returning,5,5,88.13
3,298.14,291.95,returning,5,5,88.13
3,299.14,292.95,returning,5,5,88.13
3,300.14,293.95,returning,5,5,88.13
3,301.14,294.95,returning,5,5,88.13
3,302.14,295.95,returning,5,5,88.13
3,303.14,296.95,returning,5,5,88.13
3,304.14,297.95,returning,5,5,88.13
3,305.14,298.95,returning,5,5,88.13
3,306.14,299.95,returning,5,5,88.13
3,307.14,300.96,returning,5,5,88.13
