num_robots,t,elapsed,state,objects,target,coverage
1,106.90,100.98,exploring,2,5,79.20
1,107.90,101.98,exploring,2,5,79.20
1,108.90,102.98,exploring,2,5,79.20
1,109.90,103.98,exploring,2,5,79.20
1,110.90,104.98,exploring,2,5,79.20
1,111.90,105.98,exploring,2,5,79.20
1,112.90,106.98,exploring,2,5,79.20
1,113.90,107.98,exploring,2,5,79.20
1,114.90,108.98,exploring,2,5,79.20
1,115.90,109.98,exploring,2,5,79.20
1,116.90,110.98,exploring,2,5,79.20
1,117.90,111.98,exploring,2,5,79.20
1,118.90,112.98,exploring,2,5,79.20
1,119.90,113.98,exploring,2,5,79.20
1,120.90,114.98,exploring,2,5,79.20
1,121.90,115.98,exploring,2,5,79.20
1,122.90,116.98,exploring,2,5,79.20
1,123.90,117.98,exploring,2,5,79.20
1,124.90,118.98,exploring,2,5,79.20
1,125.90,119.98,exploring,2,5,79.20
1,126.90,120.98,exploring,2,5,79.20
1,127.90,121.98,exploring,2,5,79.20
1,128.90,122.98,exploring,2,5,79.20
1,129.90,123.98,exploring,2,5,79.20
1,130.90,124.98,exploring,2,5,79.20
1,131.90,125.98,exploring,2,5,79.20
1,132.90,126.98,exploring,2,5,79.20
1,133.90,127.98,exploring,2,5,79.20
1,134.90,128.98,exploring,2,5,79.20
1,135.90,129.98,exploring,2,5,79.20
1,136.90,130.98,exploring,2,5,79.20
1,137.90,131.98,exploring,2,5,79.20
1,138.90,132.98,exploring,2,5,79.20
1,139.90,133.98,exploring,2,5,79.20
1,140.90,134.98,exploring,2,5,79.20
1,141.90,135.98,exploring,2,5,79.20
1,142.90,136.98,exploring,2,5,79.20
1,143.90,137.98,exploring,2,5,79.20
1,144.90,138.98,exploring,2,5,79.20
1,145.90,139.98,exploring,2,5,79.20
1,146.90,140.98,exploring,2,5,79.20
1,147.90,141.98,exploring,2,5,79.20
1,148.90,142.98,exploring,2,5,79.20
1,149.90,143.98,exploring,2,5,79.20
1,150.90,144.98,exploring,2,5,79.20
1,151.90,145.98,exploring,2,5,79.20
1,152.90,146.98,exploring,2,5,79.20
1,153.90,147.98,exploring,2,5,79.20
1,154.90,148.98,exploring,2,5,79.20
1,155.90,149.98,exploring,2,5,79.20
1,156.90,150.98,exploring,2,5,79.20
1,157.90,151.98,exploring,2,5,79.20
1,158.90,152.98,exploring,2,5,79.20
1,159.90,153.98,exploring,2,5,79.20
1,160.90,154.98,exploring,2,5,79.20
1,161.90,155.98,exploring,2,5,79.20
1,162.90,156.98,exploring,2,5,79.20
1,163.90,157.98,exploring,2,5,79.20
1,164.90,158.98,exploring,2,5,79.20
1,165.90,159.98,exploring,2,5,79.20
1,166.90,160.98,exploring,2,5,79.20
1,167.90,161.98,exploring,2,5,79.20
1,168.90,162.98,exploring,2,5,79.20
1,169.90,163.98,exploring,2,5,79.20
1,170.90,164.98,exploring,2,5,79.20
1,171.90,165.98,exploring,2,5,79.20
1,172.90,166.98,exploring,2,5,79.20
1,173.90,167.98,exploring,2,5,79.20
1,174.90,168.98,exploring,2,5,79.20
1,175.90,169.98,exploring,2,5,79.20
1,176.90,170.98,exploring,2,5,79.20
1,177.90,171.98,exploring,2,5,79.20
1,178.90,172.98,exploring,2,5,79.20
1,179.90,173.98,exploring,2,5,79.20
1,180.90,174.98,exploring,2,5,79.20
1,181.90,175.98,exploring,2,5,79.20
1,182.90,176.98,exploring,2,5,79.20
1,183.90,177.98,exploring,2,5,79.20
1,184.90,178.98,exploring,2,5,79.20
1,185.90,179.98,exploring,2,5,79.20
1,186.90,180.98,exploring,2,5,79.20
1,187.90,181.98,exploring,2,5,79.20
1,188.90,182.98,exploring,2,5,79.20
1,189.90,183.98,exploring,2,5,79.20
1,190.90,184.98,exploring,2,5,79.20
1,191.90,185.98,exploring,2,5,79.20
1,192.90,186.98,exploring,2,5,79.20
1,193.90,187.98,exploring,2,5,79.20
1,194.90,188.98,exploring,2,5,79.20
1,195.90,189.98,exploring,2,5,79.20
1,196.90,190.98,exploring,2,5,79.20
1,197.90,191.98,exploring,2,5,79.20
1,198.90,192.98,exploring,2,5,79.20
1,199.90,193.98,exploring,2,5,79.20
1,200.90,194.98,exploring,2,5,79.20
1,201.90,195.98,exploring,2,5,79.20
1,202.90,196.98,exploring,2,5,79.20
1,203.90,197.98,exploring,2,5,79.20
1,204.90,198.98,exploring,2,5,79.20
1,205.90,199.98,exploring,2,5,79.20
1,206.90,200.98,exploring,2,5,79.20
1,207.90,201.98,exploring,2,5,79.20
1,208.90,202.98,exploring,2,5,79.20
1,209.90,203.98,exploring,2,5,79.20
1,210.90,204.98,exploring,2,5,79.20
1,211.90,205.98,exploring,2,5,79.20
1,212.90,206.98,exploring,2,5,79.20
1,213.90,207.98,exploring,2,5,79.20
1,214.90,208.98,exploring,2,5,79.20
1,215.90,209.98,exploring,2,5,79.20
1,216.90,210.98,exploring,2,5,79.20
1,217.90,211.98,exploring,2,5,79.20
1,218.90,212.98,exploring,2,5,79.20
1,219.90,213.98,exploring,2,5,79.20
1,220.90,214.98,exploring,2,5,79.20
1,221.90,215.98,exploring,2,5,79.20
1,222.90,216.98,exploring,2,5,79.20
1,223.90,217.98,exploring,2,5,79.20
1,224.90,218.98,exploring,2,5,79.20
1,225.90,219.98,exploring,2,5,79.20
1,226.90,220.98,exploring,2,5,79.20
1,227.90,221.98,exploring,2,5,79.20
1,228.90,222.98,exploring,2,5,79.20
1,229.90,223.98,exploring,2,5,79.20
1,230.90,224.98,exploring,2,5,79.79
1,231.90,225.98,exploring,2,5,79.79
1,232.90,226.98,exploring,2,5,79.79
1,233.90,227.98,exploring,2,5,79.79
1,234.90,228.98,exploring,2,5,79.79
1,235.90,229.98,exploring,2,5,79.79
1,236.90,230.98,exploring,2,5,79.79
1,237.90,231.98,exploring,2,5,79.79
1,238.90,232.98,exploring,2,5,79.79
1,239.90,233.98,exploring,2,5,79.79
1,240.90,234.98,exploring,2,5,79.79
1,241.90,235.98,exploring,2,5,79.79
1,242.90,236.98,exploring,2,5,79.79
1,243.90,237.98,exploring,2,5,79.79
1,244.90,238.98,exploring,2,5,79.79
1,245.90,239.98,exploring,2,5,80.54
1,246.90,240.98,exploring,2,5,80.54
1,247.90,241.98,exploring,2,5,80.54
1,248.90,242.98,exploring,2,5,80.54
1,249.90,243.98,exploring,2,5,80.54
1,250.90,244.98,exploring,2,5,80.54
1,251.90,245.98,exploring,2,5,80.54
1,252.90,246.98,exploring,2,5,80.54
1,253.90,247.98,exploring,2,5,80.54
1,254.90,248.98,exploring,2,5,80.54
1,255.90,249.98,exploring,2,5,80.54
1,256.90,250.98,exploring,2,5,80.54
1,257.90,251.98,exploring,2,5,80.54
1,258.90,252.98,exploring,2,5,80.54
1,259.90,253.98,exploring,2,5,80.54
1,260.90,254.98,exploring,2,5,80.54
1,261.90,255.98,exploring,2,5,80.54
1,262.90,256.98,exploring,2,5,80.54
1,263.90,257.98,exploring,2,5,80.54
1,264.90,258.98,exploring,2,5,80.54
1,265.90,259.98,exploring,2,5,80.54
1,266.90,260.98,exploring,2,5,80.54
1,267.90,261.98,exploring,2,5,80.54
1,268.90,262.98,exploring,2,5,80.54
1,269.90,263.98,exploring,2,5,80.54
1,270.90,264.98,exploring,2,5,81.42
1,271.90,265.98,exploring,2,5,81.42
1,272.90,266.98,exploring,2,5,81.42
1,273.90,267.98,exploring,2,5,81.42
1,274.90,268.98,exploring,2,5,81.42
1,275.90,269.98,exploring,2,5,81.42
1,276.90,270.98,exploring,2,5,81.42
1,277.90,271.98,exploring,3,5,81.42
1,278.90,272.98,exploring,3,5,81.42
1,279.90,273.98,exploring,3,5,81.42
1,280.90,274.98,exploring,3,5,84.50
1,281.90,275.98,exploring,3,5,84.50
1,282.90,276.98,exploring,3,5,84.50
1,283.90,277.98,exploring,3,5,84.50
1,284.90,278.98,exploring,3,5,84.50
1,285.90,279.98,exploring,3,5,86.68
1,286.90,280.98,exploring,3,5,86.68
1,287.90,281.98,exploring,3,5,86.68
1,288.90,282.98,exploring,3,5,86.68
1,289.90,283.98,exploring,3,5,86.68
1,290.90,284.98,exploring,3,5,88.92
1,291.90,285.98,exploring,3,5,88.92
1,292.90,286.98,exploring,3,5,88.92
1,293.90,287.98,exploring,3,5,88.92
1,294.90,288.98,exploring,3,5,88.92
1,295.90,289.98,exploring,3,5,89.61
1,296.90,290.98,exploring,3,5,89.61
1,297.90,291.98,exploring,3,5,89.61
1,298.90,292.98,exploring,3,5,89.61
1,299.90,293.98,exploring,3,5,89.61
1,300.90,294.98,exploring,3,5,90.64
1,301.90,295.98,exploring,3,5,90.64
1,302.90,296.98,returning,3,5,90.64
1,303.90,297.98,returning,3,5,90.64
1,304.90,298.98,returning,3,5,90.64
1,305.90,299.98,returning,3,5,91.34
1,306.90,300.98,returning,3,5,91.34
