num_robots,t,elapsed,state,objects,target,coverage
5,132.41,125.92,exploring,2,5,26.93
5,133.41,126.92,exploring,2,5,26.93
5,134.41,127.92,exploring,2,5,26.93
5,135.41,128.92,exploring,2,5,26.93
5,136.41,129.92,exploring,2,5,26.93
5,137.41,130.92,exploring,2,5,26.93
5,138.41,131.92,exploring,2,5,26.93
5,139.41,132.92,exploring,2,5,26.93
5,140.41,133.92,exploring,2,5,26.93
5,141.41,134.92,exploring,2,5,26.93
5,142.41,135.92,exploring,2,5,26.93
5,143.42,136.92,exploring,2,5,27.34
5,144.41,137.92,exploring,2,5,27.34
5,145.41,138.92,exploring,2,5,27.34
5,146.41,139.92,exploring,2,5,27.34
5,147.41,140.92,exploring,2,5,27.34
5,148.41,141.92,exploring,2,5,27.51
5,149.42,142.92,exploring,2,5,27.51
5,150.41,143.92,exploring,2,5,27.51
5,151.41,144.92,exploring,2,5,27.51
5,152.42,145.92,exploring,2,5,27.51
5,153.41,146.92,exploring,2,5,27.51
5,154.41,147.92,exploring,2,5,27.51
5,155.41,148.92,exploring,2,5,27.51
5,156.41,149.92,exploring,2,5,27.51
5,157.41,150.92,exploring,2,5,27.51
5,158.41,151.92,exploring,2,5,27.51
5,159.42,152.92,exploring,2,5,27.51
5,160.41,153.92,exploring,2,5,27.51
5,161.41,154.92,exploring,2,5,27.51
5,162.41,155.92,exploring,2,5,27.51
5,163.41,156.92,exploring,2,5,27.51
5,164.41,157.92,exploring,2,5,27.51
5,165.41,158.92,exploring,2,5,27.51
5,166.41,159.93,exploring,2,5,27.51
5,167.41,160.92,exploring,2,5,27.51
5,168.41,161.92,exploring,2,5,27.51
5,169.41,162.92,exploring,2,5,27.51
5,170.41,163.92,exploring,2,5,27.51
5,171.41,164.92,exploring,2,5,27.51
5,172.41,165.92,exploring,2,5,27.51
5,173.41,166.92,exploring,2,5,27.72
5,174.41,167.92,exploring,2,5,27.72
5,175.41,168.92,exploring,2,5,27.72
5,176.41,169.92,exploring,2,5,27.72
5,177.41,170.92,exploring,2,5,27.72
5,178.41,171.92,exploring,2,5,27.72
5,179.41,172.92,exploring,2,5,27.72
5,180.41,173.92,exploring,2,5,27.72
5,181.41,174.92,exploring,2,5,27.72
5,182.41,175.92,exploring,2,5,27.72
5,183.41,176.92,exploring,2,5,27.72
5,184.41,177.92,exploring,2,5,27.72
5,185.41,178.92,exploring,2,5,27.72
5,186.41,179.92,exploring,2,5,27.72
5,187.41,180.92,exploring,2,5,27.72
5,188.41,181.92,exploring,2,5,28.06
5,189.42,182.93,exploring,2,5,28.06
5,190.41,183.92,exploring,2,5,28.06
5,191.41,184.92,exploring,2,5,28.06
5,192.41,185.92,exploring,2,5,28.06
5,193.41,186.92,exploring,2,5,27.44
5,194.41,187.92,exploring,2,5,27.44
5,195.41,188.92,exploring,2,5,27.44
5,196.41,189.92,exploring,2,5,27.44
5,197.41,190.92,exploring,2,5,27.44
5,198.41,191.92,exploring,2,5,27.39
5,199.41,192.92,exploring,2,5,27.39
5,200.41,193.92,exploring,2,5,27.39
5,201.41,194.92,exploring,2,5,27.39
5,202.41,195.92,exploring,2,5,27.39
5,203.41,196.92,exploring,2,5,29.02
5,204.41,197.92,exploring,2,5,29.02
5,205.41,198.92,exploring,2,5,29.02
5,206.41,199.92,exploring,2,5,29.02
5,207.41,200.92,exploring,2,5,29.02
5,208.41,201.92,exploring,2,5,29.02
5,209.41,202.92,exploring,2,5,29.02
5,210.41,203.92,exploring,2,5,29.02
5,211.41,204.92,exploring,2,5,29.02
5,212.41,205.92,exploring,2,5,29.02
5,213.41,206.92,exploring,2,5,29.02
5,214.41,207.92,exploring,2,5,29.02
5,215.41,208.92,exploring,2,5,29.02
5,216.41,209.92,exploring,2,5,29.02
5,217.41,210.92,exploring,2,5,29.02
5,218.41,211.92,exploring,2,5,29.02
5,219.41,212.92,exploring,2,5,29.02
5,220.41,213.92,exploring,2,5,29.02
5,221.41,214.92,exploring,2,5,29.02
5,222.41,215.92,exploring,2,5,29.02
5,223.41,216.92,exploring,2,5,29.02
5,224.41,217.92,exploring,2,5,29.02
5,225.41,218.92,exploring,2,5,29.02
5,226.41,219.92,exploring,2,5,29.02
5,227.41,220.92,exploring,2,5,29.02
5,228.41,221.92,exploring,2,5,29.02
5,229.41,222.92,exploring,2,5,29.02
5,230.41,223.92,exploring,2,5,29.02
5,231.41,224.92,exploring,2,5,29.02
5,232.41,225.92,exploring,2,5,29.02
5,233.41,226.92,exploring,2,5,29.02
5,234.41,227.92,exploring,2,5,29.02
5,235.41,228.92,exploring,2,5,29.02
5,236.41,229.92,exploring,2,5,29.02
5,237.41,230.92,exploring,2,5,29.02
5,238.41,231.92,exploring,2,5,29.02
5,239.41,232.92,exploring,2,5,29.02
5,240.41,233.92,exploring,2,5,29.02
5,241.41,234.92,exploring,2,5,29.02
5,242.41,235.92,exploring,2,5,29.02
5,243.41,236.92,exploring,2,5,29.02
5,244.41,237.92,exploring,2,5,29.02
5,245.41,238.92,exploring,2,5,29.02
5,246.41,239.92,exploring,2,5,29.02
5,247.41,240.92,exploring,2,5,29.02
5,248.41,241.92,exploring,2,5,29.02
5,249.41,242.92,exploring,2,5,29.02
5,250.41,243.92,exploring,2,5,29.02
5,251.41,244.92,exploring,2,5,29.02
5,252.41,245.92,exploring,2,5,29.02
5,253.41,246.92,exploring,2,5,29.02
5,254.41,247.92,exploring,2,5,29.02
5,255.41,248.92,exploring,2,5,29.02
5,256.41,249.92,exploring,2,5,29.02
5,257.41,250.92,exploring,2,5,29.02
5,258.41,251.92,exploring,2,5,29.02
5,259.41,252.92,exploring,2,5,29.02
5,260.41,253.92,exploring,2,5,29.02
5,261.41,254.92,exploring,2,5,29.02
5,262.41,255.92,exploring,2,5,29.02
5,263.41,256.92,exploring,2,5,29.02
5,264.42,257.92,exploring,2,5,29.02
5,265.41,258.92,exploring,2,5,29.02
5,266.41,259.92,exploring,2,5,29.02
5,267.41,260.92,exploring,2,5,29.02
5,268.41,261.92,exploring,2,5,29.02
5,269.41,262.92,exploring,2,5,29.02
5,270.41,263.92,exploring,2,5,29.02
5,271.41,264.92,exploring,2,5,29.02
5,272.41,265.92,exploring,2,5,29.02
5,273.41,266.92,exploring,2,5,29.02
5,274.41,267.92,exploring,2,5,29.02
5,275.41,268.92,exploring,2,5,29.02
5,276.41,269.92,exploring,3,5,29.02
5,277.41,270.92,exploring,3,5,29.02
5,278.41,271.92,exploring,3,5,29.02
5,279.41,272.92,exploring,3,5,29.02
5,280.41,273.92,exploring,3,5,29.02
5,281.41,274.92,exploring,3,5,29.02
5,282.41,275.92,exploring,3,5,29.02
5,283.41,276.92,exploring,3,5,29.02
5,284.41,277.92,exploring,3,5,29.02
5,285.41,278.92,exploring,3,5,29.02
5,286.41,279.92,exploring,3,5,29.02
5,287.41,280.92,exploring,3,5,29.02
5,288.41,281.92,exploring,3,5,29.02
5,289.41,282.92,exploring,3,5,29.02
5,290.41,283.92,exploring,3,5,29.02
5,291.41,284.92,exploring,3,5,29.02
5,292.41,285.92,exploring,3,5,29.02
5,293.41,286.92,exploring,3,5,29.02
5,294.41,287.92,exploring,3,5,29.02
5,295.41,288.92,exploring,3,5,29.02
5,296.41,289.92,exploring,3,5,29.02
5,297.43,290.93,exploring,3,5,29.02
5,298.41,291.92,exploring,3,5,29.02
5,299.41,292.92,exploring,3,5,29.02
5,300.41,293.92,exploring,3,5,29.02
5,301.41,294.92,exploring,3,5,29.02
5,302.41,295.92,exploring,3,5,29.02
5,303.41,296.92,exploring,3,5,29.02
5,304.41,297.92,exploring,3,5,29.02
5,305.41,298.92,exploring,3,5,29.02
5,306.41,299.92,exploring,3,5,29.02
5,307.41,300.92,exploring,3,5,29.02
5,308.42,301.93,exploring,3,5,29.02
5,309.41,302.92,returning,3,5,29.02
