num_robots,t,elapsed,state,objects,target,coverage
2,132.98,126.96,exploring,2,5,72.05
2,133.98,127.96,exploring,2,5,72.05
2,134.98,128.96,exploring,2,5,72.05
2,135.98,129.96,exploring,2,5,72.05
2,136.98,130.96,exploring,2,5,72.05
2,137.98,131.96,exploring,2,5,72.05
2,138.98,132.96,exploring,2,5,72.05
2,139.98,133.96,exploring,2,5,72.05
2,140.98,134.96,exploring,2,5,72.05
2,141.98,135.96,exploring,2,5,72.05
2,142.98,136.96,exploring,2,5,72.05
2,143.98,137.96,exploring,2,5,72.05
2,144.98,138.96,exploring,2,5,72.05
2,145.98,139.96,exploring,2,5,72.05
2,146.98,140.96,exploring,2,5,72.05
2,147.98,141.96,exploring,2,5,72.05
2,148.98,142.96,exploring,2,5,72.05
2,149.98,143.96,exploring,2,5,72.05
2,150.98,144.96,exploring,2,5,72.90
2,151.98,145.96,exploring,2,5,72.90
2,152.98,146.96,exploring,2,5,72.90
2,153.98,147.96,exploring,2,5,72.90
2,154.98,148.96,exploring,2,5,72.90
2,155.98,149.96,exploring,2,5,74.19
2,156.98,150.96,exploring,2,5,74.19
2,157.98,151.96,exploring,2,5,74.19
2,158.98,152.96,exploring,2,5,74.19
2,159.98,153.96,exploring,2,5,74.19
2,160.98,154.96,exploring,2,5,74.19
2,161.98,155.96,exploring,2,5,74.19
2,162.98,156.96,exploring,2,5,74.19
2,163.98,157.96,exploring,2,5,74.19
2,164.98,158.96,exploring,2,5,74.19
2,165.98,159.96,exploring,2,5,76.06
2,166.98,160.96,exploring,2,5,76.06
2,167.98,161.96,exploring,2,5,76.06
2,168.98,162.96,exploring,2,5,76.06
2,169.98,163.96,exploring,2,5,76.06
2,170.98,164.96,exploring,2,5,78.07
2,171.98,165.96,exploring,2,5,78.07
2,172.98,166.96,exploring,2,5,78.07
2,173.98,167.96,exploring,2,5,78.07
2,174.98,168.96,exploring,2,5,78.07
2,175.98,169.96,exploring,2,5,78.07
2,176.98,170.96,exploring,2,5,78.07
2,177.98,171.96,exploring,2,5,78.07
2,178.98,172.96,exploring,2,5,78.07
2,179.98,173.96,exploring,2,5,78.07
2,180.98,174.96,exploring,2,5,78.07
2,181.98,175.96,exploring,2,5,78.07
2,182.98,176.96,exploring,2,5,78.07
2,183.98,177.96,exploring,2,5,78.07
2,184.98,178.96,exploring,2,5,78.07
2,185.98,179.96,exploring,2,5,78.43
2,186.98,180.96,exploring,2,5,78.43
2,187.98,181.96,exploring,2,5,78.43
2,188.98,182.96,exploring,2,5,78.43
2,189.98,183.96,exploring,2,5,78.43
2,190.98,184.96,exploring,2,5,78.43
2,191.98,185.96,exploring,2,5,78.43
2,192.98,186.96,exploring,2,5,78.43
2,193.98,187.96,exploring,2,5,78.43
2,194.98,188.96,exploring,2,5,78.43
2,195.98,189.96,exploring,2,5,78.77
2,196.98,190.96,exploring,2,5,78.77
2,197.98,191.96,exploring,2,5,78.77
2,198.98,192.96,exploring,2,5,78.77
2,199.98,193.96,exploring,2,5,78.77
2,200.98,194.96,exploring,2,5,79.17
2,201.98,195.96,exploring,2,5,79.17
2,202.98,196.96,exploring,2,5,79.17
2,203.98,197.96,exploring,2,5,79.17
2,204.98,198.96,exploring,2,5,79.17
2,205.98,199.96,exploring,2,5,79.17
2,206.98,200.96,exploring,2,5,79.17
2,207.98,201.96,exploring,2,5,79.17
2,208.98,202.96,exploring,2,5,79.17
2,209.98,203.96,exploring,2,5,79.17
2,210.98,204.96,exploring,2,5,79.51
2,211.98,205.96,exploring,2,5,79.51
2,212.98,206.96,exploring,2,5,79.51
2,213.98,207.96,exploring,2,5,79.51
2,214.98,208.96,exploring,2,5,79.51
2,215.98,209.96,exploring,2,5,79.83
2,216.98,210.96,exploring,2,5,79.83
2,217.98,211.96,exploring,2,5,79.83
2,218.98,212.96,exploring,2,5,79.83
2,219.98,213.96,exploring,2,5,79.83
2,220.98,214.96,exploring,2,5,80.33
2,221.98,215.96,exploring,2,5,80.33
2,222.98,216.96,exploring,2,5,80.33
2,223.98,217.96,exploring,2,5,80.33
2,224.98,218.96,exploring,3,5,80.33
2,225.98,219.96,exploring,3,5,81.17
2,226.98,220.96,exploring,3,5,81.17
2,227.98,221.96,exploring,3,5,81.17
2,228.98,222.96,exploring,3,5,81.17
2,229.98,223.96,exploring,3,5,81.17
2,230.98,224.96,exploring,3,5,82.79
2,231.98,225.96,exploring,3,5,82.79
2,232.98,226.96,exploring,3,5,82.79
2,233.98,227.96,exploring,3,5,82.79
2,234.98,228.96,exploring,3,5,82.79
2,235.98,229.96,exploring,3,5,82.79
2,236.98,230.96,exploring,3,5,82.79
2,237.98,231.96,exploring,3,5,82.79
2,238.98,232.96,exploring,3,5,82.79
2,239.98,233.96,exploring,3,5,82.79
2,240.98,234.96,exploring,3,5,82.79
