num_robots,t,elapsed,state,objects,target,coverage
1,85.32,78.95,exploring,2,5,70.06
1,86.32,79.95,exploring,2,5,72.19
1,87.32,80.95,exploring,2,5,72.19
1,88.32,81.95,exploring,2,5,72.19
1,89.32,82.95,exploring,2,5,72.19
1,90.32,83.95,exploring,2,5,72.19
1,91.32,84.95,exploring,2,5,74.02
1,92.33,85.95,exploring,2,5,74.02
1,93.32,86.95,exploring,2,5,74.02
1,94.32,87.95,exploring,2,5,74.02
1,95.32,88.95,exploring,2,5,74.02
1,96.32,89.95,exploring,2,5,76.05
1,97.32,90.95,exploring,2,5,76.05
1,98.32,91.95,exploring,2,5,76.05
1,99.32,92.95,exploring,2,5,76.05
1,100.32,93.95,exploring,2,5,76.05
1,101.32,94.95,exploring,2,5,76.92
1,102.32,95.95,exploring,2,5,76.92
1,103.32,96.95,exploring,2,5,76.92
1,104.32,97.95,exploring,2,5,76.92
1,105.32,98.95,exploring,2,5,76.92
1,106.32,99.95,exploring,2,5,77.33
1,107.32,100.95,exploring,2,5,77.33
1,108.32,101.95,exploring,2,5,77.33
1,109.32,102.95,exploring,2,5,77.33
1,110.32,103.95,exploring,2,5,77.33
1,111.32,104.95,exploring,2,5,77.33
1,112.33,105.95,exploring,2,5,77.33
1,113.32,106.95,exploring,2,5,77.33
1,114.33,107.95,exploring,2,5,77.33
1,115.32,108.95,exploring,2,5,77.33
1,116.32,109.95,exploring,2,5,77.33
1,117.32,110.95,exploring,2,5,77.33
1,118.33,111.95,exploring,2,5,77.33
1,119.32,112.95,exploring,2,5,77.33
1,120.33,113.95,exploring,2,5,77.33
1,121.33,114.95,exploring,2,5,77.72
1,122.32,115.95,exploring,2,5,77.72
1,123.32,116.95,exploring,2,5,77.72
1,124.32,117.95,exploring,2,5,77.72
1,125.32,118.95,exploring,2,5,77.72
1,126.32,119.95,exploring,2,5,78.07
1,127.32,120.95,exploring,2,5,78.07
1,128.33,121.95,exploring,2,5,78.07
1,129.33,122.95,exploring,2,5,78.07
1,130.32,123.95,exploring,2,5,78.07
1,131.32,124.95,exploring,2,5,78.07
1,132.32,125.95,exploring,2,5,78.07
1,133.33,126.95,exploring,2,5,78.07
1,134.32,127.95,exploring,2,5,78.07
1,135.33,128.95,exploring,2,5,78.07
1,136.32,129.95,exploring,2,5,78.07
1,137.32,130.95,exploring,2,5,78.07
1,138.32,131.95,exploring,2,5,78.07
1,139.32,132.95,exploring,2,5,78.07
1,140.32,133.95,exploring,2,5,78.07
1,141.32,134.95,exploring,2,5,78.07
1,142.32,135.95,exploring,2,5,78.07
1,143.32,136.95,exploring,2,5,78.07
1,144.32,137.95,exploring,2,5,78.07
1,145.32,138.95,exploring,2,5,78.07
1,146.32,139.95,exploring,2,5,78.07
1,147.32,140.95,exploring,2,5,78.07
1,148.32,141.95,exploring,2,5,78.07
1,149.32,142.95,exploring,2,5,78.07
1,150.32,143.95,exploring,2,5,78.07
1,151.32,144.95,exploring,2,5,78.07
1,152.33,145.95,exploring,2,5,78.07
1,153.32,146.95,exploring,2,5,78.07
1,154.32,147.95,exploring,2,5,78.07
1,155.32,148.95,exploring,2,5,78.07
1,156.33,149.95,exploring,2,5,78.07
1,157.33,150.95,exploring,2,5,78.07
1,158.32,151.95,exploring,2,5,78.07
1,159.32,152.95,exploring,2,5,78.07
1,160.32,153.95,exploring,2,5,78.07
1,161.33,154.95,exploring,2,5,78.07
1,162.33,155.95,exploring,2,5,78.07
1,163.32,156.95,exploring,2,5,78.07
1,164.32,157.95,exploring,2,5,78.07
1,165.33,158.95,exploring,2,5,78.07
1,166.33,159.95,exploring,2,5,78.07
1,167.32,160.95,exploring,2,5,78.07
1,168.32,161.95,exploring,2,5,78.07
1,169.32,162.95,exploring,2,5,78.07
1,170.32,163.95,exploring,2,5,78.07
1,171.32,164.95,exploring,2,5,78.07
1,172.32,165.95,exploring,2,5,78.07
1,173.32,166.95,exploring,2,5,78.07
1,174.32,167.95,exploring,2,5,78.07
1,175.32,168.95,exploring,2,5,78.07
1,176.32,169.95,exploring,2,5,78.07
1,177.32,170.95,exploring,2,5,78.07
1,178.32,171.95,exploring,2,5,78.07
1,179.32,172.95,exploring,2,5,78.07
1,180.32,173.95,exploring,2,5,78.07
1,181.32,174.95,exploring,2,5,78.07
1,182.32,175.95,exploring,2,5,78.07
1,183.32,176.95,exploring,2,5,78.07
1,184.32,177.95,exploring,2,5,78.07
1,185.32,178.95,exploring,2,5,78.07
1,186.32,179.95,exploring,2,5,78.07
1,187.32,180.95,exploring,2,5,78.07
1,188.32,181.95,exploring,2,5,78.07
1,189.32,182.95,exploring,2,5,78.07
1,190.32,183.95,exploring,2,5,78.07
1,191.32,184.95,exploring,2,5,78.07
1,192.32,185.95,exploring,2,5,78.07
1,193.32,186.95,exploring,2,5,78.07
1,194.32,187.95,exploring,2,5,78.07
1,195.32,188.95,exploring,2,5,78.07
1,196.32,189.95,exploring,2,5,78.33
1,197.32,190.95,exploring,2,5,78.33
1,198.32,191.95,exploring,2,5,78.33
1,199.32,192.95,exploring,2,5,78.33
1,200.32,193.95,exploring,2,5,78.33
1,201.32,194.95,exploring,2,5,78.33
1,202.32,195.95,exploring,2,5,78.33
1,203.32,196.95,exploring,2,5,78.33
1,204.32,197.95,exploring,2,5,78.33
1,205.32,198.95,exploring,2,5,78.33
1,206.32,199.95,exploring,2,5,78.33
1,207.32,200.95,exploring,2,5,78.33
1,208.32,201.95,exploring,2,5,78.33
1,209.32,202.95,exploring,2,5,78.33
1,210.32,203.95,exploring,2,5,78.33
1,211.32,204.95,exploring,2,5,80.31
1,212.32,205.95,exploring,2,5,80.31
1,213.32,206.95,exploring,2,5,80.31
1,214.32,207.95,exploring,2,5,80.31
1,215.32,208.95,exploring,2,5,80.31
1,216.32,209.95,exploring,2,5,82.06
1,217.32,210.95,exploring,2,5,82.06
1,218.32,211.95,exploring,2,5,82.06
1,219.32,212.95,exploring,2,5,82.06
1,220.32,213.95,exploring,2,5,82.06
1,221.32,214.95,exploring,2,5,82.92
1,222.32,215.95,exploring,2,5,82.92
1,223.32,216.95,exploring,2,5,82.92
1,224.32,217.95,exploring,2,5,82.92
1,225.32,218.95,exploring,2,5,82.92
1,226.32,219.95,exploring,2,5,84.07
1,227.32,220.95,exploring,2,5,84.07
1,228.32,221.95,exploring,2,5,84.07
1,229.32,222.95,exploring,2,5,84.07
1,230.32,223.95,exploring,2,5,84.07
1,231.32,224.95,exploring,2,5,84.07
1,232.32,225.95,exploring,2,5,84.07
1,233.32,226.95,exploring,2,5,84.07
1,234.32,227.95,exploring,2,5,84.07
1,235.32,228.95,exploring,2,5,84.07
1,236.32,229.95,exploring,2,5,85.28
1,237.32,230.95,exploring,2,5,85.28
1,238.32,231.95,exploring,2,5,85.28
1,239.32,232.95,exploring,2,5,85.28
1,240.32,233.95,exploring,2,5,85.28
1,241.32,234.95,exploring,2,5,85.28
1,242.32,235.95,exploring,2,5,85.28
1,243.32,236.95,exploring,2,5,85.28
1,244.32,237.95,exploring,2,5,85.28
1,245.32,238.95,exploring,2,5,85.28
1,246.32,239.95,exploring,2,5,85.28
1,247.32,240.95,exploring,2,5,85.28
1,248.32,241.95,exploring,2,5,85.28
1,249.32,242.95,exploring,2,5,85.28
1,250.32,243.95,exploring,2,5,85.28
1,251.32,244.95,exploring,2,5,85.28
1,252.32,245.95,exploring,2,5,85.28
1,253.32,246.95,exploring,2,5,85.28
1,254.32,247.95,exploring,2,5,85.28
1,255.32,248.95,exploring,2,5,85.28
1,256.32,249.95,exploring,2,5,85.28
1,257.32,250.95,exploring,2,5,85.28
1,258.32,251.95,exploring,2,5,85.28
1,259.32,252.95,exploring,2,5,85.28
1,260.32,253.95,exploring,2,5,85.28
1,261.32,254.95,exploring,2,5,85.28
1,262.32,255.95,exploring,2,5,85.28
1,263.32,256.95,exploring,2,5,85.28
1,264.32,257.95,exploring,2,5,85.28
1,265.32,258.95,exploring,2,5,85.28
1,266.32,259.95,exploring,2,5,85.28
1,267.32,260.95,exploring,2,5,85.28
1,268.32,261.95,exploring,2,5,85.28
1,269.32,262.95,exploring,2,5,85.28
1,270.32,263.95,exploring,2,5,85.28
1,271.32,264.95,exploring,2,5,85.28
1,272.32,265.95,exploring,2,5,85.28
1,273.32,266.95,exploring,2,5,85.28
1,274.32,267.95,exploring,2,5,85.28
1,275.32,268.95,exploring,2,5,85.28
1,276.32,269.95,exploring,2,5,85.28
1,277.32,270.95,exploring,2,5,85.28
1,278.32,271.95,exploring,2,5,85.28
1,279.32,272.95,exploring,2,5,85.28
1,280.32,273.95,exploring,2,5,85.28
1,281.32,274.95,exploring,2,5,85.28
1,282.32,275.95,exploring,2,5,85.28
1,283.32,276.95,exploring,3,5,85.28
1,284.32,277.95,exploring,3,5,85.28
1,285.32,278.95,exploring,3,5,85.28
1,286.32,279.95,exploring,3,5,86.63
1,287.32,280.95,exploring,3,5,86.63
1,288.32,281.95,exploring,3,5,86.63
1,289.32,282.95,exploring,3,5,86.63
1,290.32,283.95,exploring,3,5,86.63
1,291.32,284.95,exploring,3,5,86.63
1,292.32,285.95,exploring,3,5,86.63
1,293.32,286.95,exploring,3,5,86.63
1,294.32,287.95,exploring,3,5,86.63
1,295.32,288.95,exploring,3,5,86.63
1,296.32,289.95,exploring,3,5,86.63
1,297.32,290.95,exploring,3,5,86.63
1,298.32,291.95,exploring,3,5,86.63
1,299.32,292.95,exploring,3,5,86.63
1,300.32,293.95,exploring,3,5,86.63
1,301.32,294.95,exploring,3,5,86.63
1,302.32,295.95,exploring,3,5,86.63
1,303.32,296.95,exploring,3,5,86.63
1,304.32,297.95,exploring,3,5,86.63
1,305.32,298.95,exploring,3,5,86.63
1,306.32,299.95,exploring,3,5,86.63
1,307.32,300.95,exploring,3,5,86.63
1,308.32,301.95,exploring,3,5,86.63
1,309.32,302.95,returning,3,5,86.63
