num_robots,t,elapsed,state,objects,target,coverage
5,62.44,55.93,exploring,2,5,24.39
5,63.44,56.93,exploring,2,5,24.39
5,64.44,57.94,exploring,2,5,24.39
5,65.44,58.94,exploring,2,5,19.26
5,66.44,59.93,exploring,2,5,19.26
5,67.44,60.93,exploring,2,5,19.26
5,68.44,61.93,exploring,2,5,19.26
5,69.44,62.93,exploring,2,5,19.26
5,70.44,63.93,exploring,2,5,21.00
5,71.44,64.93,exploring,2,5,21.00
5,72.44,65.93,exploring,2,5,21.00
5,73.44,66.93,exploring,2,5,21.00
5,74.44,67.93,exploring,2,5,21.00
5,75.44,68.93,exploring,2,5,21.83
5,76.44,69.93,exploring,2,5,21.83
5,77.44,70.93,exploring,2,5,21.83
5,78.44,71.93,exploring,2,5,21.83
5,79.44,72.93,exploring,2,5,21.83
5,80.44,73.93,exploring,2,5,21.83
5,81.44,74.93,exploring,2,5,21.83
5,82.44,75.93,exploring,3,5,21.83
5,83.44,76.93,exploring,3,5,21.83
5,84.44,77.93,exploring,3,5,21.83
5,85.44,78.93,exploring,3,5,22.88
5,86.44,79.93,exploring,3,5,22.88
5,87.44,80.93,exploring,3,5,22.88
5,88.44,81.93,exploring,3,5,22.88
5,89.44,82.93,exploring,3,5,22.88
5,90.44,83.93,exploring,3,5,22.88
5,91.44,84.94,exploring,3,5,22.88
5,92.44,85.93,exploring,3,5,22.88
5,93.44,86.93,exploring,3,5,22.88
5,94.44,87.93,exploring,3,5,22.88
5,95.44,88.93,exploring,3,5,23.87
5,96.44,89.93,exploring,3,5,23.87
5,97.44,90.93,exploring,3,5,23.87
5,98.44,91.94,exploring,3,5,23.87
5,99.44,92.93,exploring,3,5,23.87
5,100.44,93.94,exploring,3,5,26.66
5,101.44,94.94,exploring,3,5,26.66
5,102.44,95.94,exploring,3,5,26.66
5,103.44,96.93,exploring,3,5,26.66
5,104.44,97.93,exploring,3,5,26.66
5,105.44,98.93,exploring,3,5,27.61
5,106.44,99.93,exploring,3,5,27.61
5,107.44,100.93,exploring,3,5,27.61
5,108.44,101.93,exploring,3,5,27.61
5,109.44,102.93,exploring,3,5,27.61
5,110.44,103.93,exploring,3,5,28.24
5,111.44,104.93,exploring,3,5,28.24
5,112.44,105.93,exploring,3,5,28.24
5,113.44,106.93,exploring,3,5,28.24
5,114.44,107.93,exploring,3,5,28.24
5,115.44,108.93,exploring,3,5,28.24
5,116.44,109.94,exploring,3,5,28.24
5,117.44,110.93,exploring,3,5,28.24
5,118.44,111.93,exploring,3,5,28.24
5,119.44,112.94,exploring,3,5,28.24
5,120.44,113.93,exploring,3,5,28.24
5,121.44,114.93,exploring,3,5,28.24
5,122.44,115.93,exploring,3,5,28.24
5,123.44,116.93,exploring,3,5,28.24
5,124.44,117.93,exploring,3,5,28.24
5,125.44,118.93,exploring,3,5,28.24
5,126.44,119.93,exploring,3,5,28.24
5,127.44,120.93,exploring,3,5,28.24
5,128.44,121.93,exploring,3,5,28.24
5,129.44,122.93,exploring,3,5,28.24
5,130.44,123.93,exploring,3,5,28.24
5,131.44,124.93,exploring,3,5,28.24
5,132.44,125.93,exploring,3,5,28.24
5,133.44,126.93,exploring,3,5,28.24
5,134.44,127.93,exploring,3,5,28.24
5,135.44,128.93,exploring,3,5,28.24
5,136.44,129.93,exploring,3,5,28.24
5,137.44,130.93,exploring,3,5,28.24
5,138.44,131.93,exploring,3,5,28.24
5,139.44,132.93,exploring,3,5,28.24
5,140.44,133.93,exploring,3,5,28.24
5,141.44,134.93,exploring,3,5,28.24
5,142.44,135.93,exploring,3,5,28.24
5,143.44,136.93,exploring,3,5,28.24
5,144.44,137.93,exploring,3,5,28.24
5,145.44,138.93,exploring,3,5,28.24
5,146.44,139.93,exploring,3,5,28.24
5,147.44,140.93,exploring,3,5,28.24
5,148.44,141.93,exploring,3,5,28.24
5,149.44,142.93,exploring,3,5,28.24
5,150.44,143.93,exploring,3,5,28.24
5,151.44,144.93,exploring,3,5,28.24
5,152.44,145.93,exploring,3,5,28.24
5,153.44,146.93,exploring,3,5,28.24
5,154.44,147.93,exploring,3,5,28.24
5,155.44,148.93,exploring,3,5,28.24
5,156.44,149.93,exploring,3,5,28.24
5,157.44,150.93,exploring,3,5,28.24
5,158.44,151.93,exploring,3,5,28.24
5,159.44,152.93,exploring,3,5,28.24
5,160.44,153.93,exploring,3,5,28.24
5,161.44,154.93,exploring,3,5,28.24
5,162.44,155.93,exploring,3,5,28.24
5,163.44,156.93,exploring,3,5,28.24
5,164.44,157.93,exploring,3,5,28.24
5,165.44,158.93,exploring,3,5,28.24
5,166.44,159.93,exploring,3,5,28.24
5,167.44,160.93,exploring,3,5,28.24
5,168.44,161.93,exploring,3,5,28.24
5,169.44,162.93,exploring,3,5,28.24
5,170.44,163.93,exploring,3,5,28.24
5,171.44,164.93,exploring,3,5,28.24
5,172.44,165.93,exploring,3,5,28.24
5,173.44,166.93,exploring,3,5,28.24
5,174.44,167.93,exploring,3,5,28.24
5,175.44,168.93,exploring,3,5,28.24
5,176.44,169.93,exploring,3,5,28.24
5,177.44,170.93,exploring,3,5,28.24
5,178.44,171.93,exploring,3,5,28.24
5,179.44,172.93,exploring,3,5,28.24
5,180.44,173.93,exploring,3,5,28.24
5,181.44,174.93,exploring,3,5,28.24
5,182.44,175.93,exploring,3,5,28.24
5,183.44,176.93,exploring,3,5,28.24
5,184.44,177.93,exploring,3,5,28.24
5,185.44,178.93,exploring,3,5,28.24
5,186.44,179.93,exploring,3,5,28.24
5,187.44,180.93,exploring,3,5,28.24
5,188.45,181.93,exploring,3,5,28.24
5,189.44,182.93,exploring,3,5,28.24
5,190.44,183.93,exploring,3,5,29.49
5,191.44,184.93,exploring,3,5,29.49
5,192.44,185.93,exploring,3,5,29.49
5,193.44,186.93,exploring,3,5,29.49
5,194.44,187.93,exploring,3,5,29.49
5,195.44,188.93,exploring,3,5,29.85
5,196.44,189.93,exploring,3,5,29.85
5,197.44,190.93,exploring,3,5,29.85
5,198.44,191.93,exploring,3,5,29.85
5,199.44,192.93,exploring,3,5,29.85
5,200.44,193.93,exploring,3,5,29.85
5,201.44,194.93,exploring,3,5,29.85
5,202.44,195.93,exploring,3,5,29.85
5,203.44,196.93,exploring,3,5,29.85
5,204.44,197.93,exploring,3,5,29.85
5,205.44,198.93,exploring,3,5,29.85
5,206.44,199.93,exploring,3,5,29.85
5,207.44,200.93,exploring,3,5,29.85
5,208.44,201.93,exploring,3,5,29.85
5,209.44,202.93,exploring,3,5,29.85
5,210.44,203.93,exploring,3,5,29.85
5,211.44,204.93,exploring,3,5,29.85
5,212.44,205.93,exploring,3,5,29.85
5,213.44,206.93,exploring,3,5,29.85
5,214.44,207.93,exploring,3,5,29.85
5,215.44,208.93,exploring,3,5,29.85
5,216.44,209.93,exploring,3,5,29.85
5,217.44,210.93,exploring,3,5,29.85
5,218.44,211.93,exploring,3,5,29.85
5,219.44,212.93,exploring,3,5,29.85
5,220.44,213.93,exploring,3,5,31.04
5,221.44,214.93,exploring,3,5,31.04
5,222.44,215.93,exploring,3,5,31.04
5,223.44,216.93,exploring,3,5,31.04
5,224.44,217.93,exploring,3,5,31.04
5,225.44,218.93,exploring,3,5,31.04
5,226.44,219.93,exploring,3,5,31.04
5,227.44,220.93,exploring,3,5,31.04
5,228.44,221.93,exploring,3,5,31.04
5,229.44,222.93,exploring,3,5,31.04
5,230.44,223.93,exploring,3,5,31.04
5,231.44,224.93,exploring,3,5,31.04
5,232.44,225.93,exploring,3,5,31.04
5,233.44,226.93,exploring,3,5,31.04
5,234.44,227.93,exploring,3,5,31.04
5,235.44,228.93,exploring,3,5,31.04
5,236.44,229.93,exploring,3,5,31.04
5,237.44,230.93,exploring,3,5,31.04
5,238.44,231.93,exploring,3,5,31.04
5,239.44,232.93,exploring,3,5,31.04
5,240.44,233.93,exploring,3,5,31.04
5,241.44,234.93,exploring,3,5,31.04
5,242.44,235.93,exploring,3,5,31.04
5,243.44,236.93,exploring,3,5,31.04
5,244.44,237.93,exploring,3,5,31.04
5,245.44,238.93,exploring,3,5,31.04
5,246.44,239.93,exploring,3,5,31.04
5,247.44,240.93,exploring,3,5,31.04
5,248.44,241.93,exploring,3,5,31.04
5,249.44,242.93,exploring,3,5,31.04
5,250.44,243.93,exploring,3,5,31.04
5,251.44,244.93,exploring,3,5,31.04
5,252.44,245.93,exploring,3,5,31.04
5,253.44,246.93,exploring,3,5,31.04
5,254.44,247.93,exploring,3,5,31.04
5,255.44,248.93,exploring,3,5,31.04
5,256.44,249.93,exploring,3,5,31.04
5,257.44,250.93,exploring,3,5,31.04
5,258.44,251.93,exploring,3,5,31.04
5,259.44,252.93,exploring,3,5,31.04
5,260.44,253.93,exploring,3,5,31.04
5,261.44,254.93,exploring,3,5,31.04
5,262.44,255.93,exploring,3,5,31.04
5,263.44,256.93,exploring,3,5,31.04
5,264.44,257.93,exploring,3,5,31.04
5,265.44,258.93,exploring,3,5,31.04
5,266.44,259.93,exploring,3,5,31.04
5,267.44,260.93,exploring,3,5,31.04
5,268.44,261.93,exploring,3,5,31.04
5,269.44,262.94,exploring,3,5,31.04
5,270.44,263.93,exploring,3,5,31.04
5,271.44,264.93,exploring,3,5,31.04
5,272.44,265.93,exploring,3,5,31.04
5,273.44,266.93,exploring,3,5,31.04
5,274.44,267.93,exploring,3,5,31.04
5,275.44,268.93,exploring,3,5,31.04
5,276.44,269.93,exploring,3,5,31.04
5,277.44,270.93,exploring,3,5,31.04
5,278.44,271.93,exploring,3,5,31.04
5,279.44,272.93,exploring,3,5,31.04
5,280.44,273.93,exploring,3,5,31.04
5,281.44,274.93,exploring,3,5,31.04
5,282.44,275.93,exploring,3,5,31.04
5,283.44,276.93,exploring,3,5,31.04
5,284.44,277.93,exploring,3,5,31.04
5,285.44,278.93,exploring,3,5,31.04
5,286.44,279.93,exploring,3,5,31.04
5,287.44,280.93,exploring,3,5,31.04
5,288.44,281.93,exploring,3,5,31.04
5,289.44,282.93,exploring,3,5,31.04
5,290.44,283.93,exploring,3,5,31.04
5,291.44,284.93,exploring,3,5,31.04
5,292.44,285.93,exploring,3,5,31.04
5,293.44,286.93,exploring,3,5,31.04
5,294.44,287.93,exploring,3,5,31.04
5,295.44,288.93,exploring,3,5,31.04
5,296.44,289.93,exploring,3,5,31.04
5,297.44,290.93,exploring,3,5,31.04
5,298.44,291.93,exploring,3,5,31.04
5,299.44,292.93,exploring,3,5,31.04
5,300.44,293.93,exploring,3,5,31.04
5,301.44,294.93,exploring,3,5,31.04
5,302.44,295.93,exploring,3,5,31.04
5,303.44,296.93,exploring,3,5,31.04
5,304.44,297.93,exploring,3,5,31.04
5,305.44,298.93,exploring,3,5,31.04
5,306.44,299.93,exploring,3,5,31.04
5,307.44,300.93,exploring,3,5,31.04
5,308.44,301.93,exploring,3,5,31.04
5,309.44,302.93,returning,3,5,31.04
